,norm_intensity,norm_intensity_error,norm_intensity_nocomplex,norm_intensity_nocomplex_error,offset(hz),slp(hz),trelax(s)
0,0.5571770623058085,0.0,0.55766983926329,0.0,-1500.0,249.99999999999997,0.15
1,0.5560884386518062,0.0,0.5566693391833668,0.0,-1484.924623115578,249.99999999999997,0.15
2,0.553262366819899,0.0,0.5556408737560855,0.0,-1469.8492462311558,249.99999999999997,0.15
3,0.5517700121146928,0.0,0.5545834240270007,0.0,-1454.7738693467334,249.99999999999997,0.15
4,0.5523528792712451,0.0,0.5534959259918821,0.0,-1439.6984924623116,249.99999999999997,0.15
5,0.552084212917924,0.0,0.5523772683045154,0.0,-1424.6231155778894,249.99999999999997,0.15
6,0.5494012620181954,0.0,0.551226289856886,0.0,-1409.5477386934676,249.99999999999997,0.15
7,0.5468303135860697,0.0,0.5500417772245534,0.0,-1394.4723618090452,249.99999999999997,0.15
8,0.5466956073946088,0.0,0.5488224619695548,0.0,-1379.396984924623,249.99999999999997,0.15
9,0.5471347026953189,0.0,0.5475670177928997,0.0,-1364.321608040201,249.99999999999997,0.15
10,0.54521012845629,0.0,0.5462740575283598,0.0,-1349.2462311557786,249.99999999999997,0.15
11,0.5418626651090878,0.0,0.5449421299688444,0.0,-1334.1708542713568,249.99999999999997,0.15
12,0.540372158430179,0.0,0.5435697165163375,0.0,-1319.0954773869346,249.99999999999997,0.15
13,0.540903019375264,0.0,0.5421552276460833,0.0,-1304.0201005025128,249.99999999999997,0.15
14,0.5401997282664279,0.0,0.5406969991753448,0.0,-1288.9447236180904,249.99999999999997,0.15
15,0.5369154573434161,0.0,0.5391932883268222,0.0,-1273.8693467336684,249.99999999999997,0.15
16,0.533822597931423,0.0,0.5376422695765823,0.0,-1258.7939698492462,249.99999999999997,0.15
17,0.533337629083998,0.0,0.5360420302762305,0.0,-1243.718592964824,249.99999999999997,0.15
18,0.5336313368376302,0.0,0.5343905660389243,0.0,-1228.643216080402,249.99999999999997,0.15
19,0.5315321796484854,0.0,0.5326857758788808,0.0,-1213.56783919598,249.99999999999997,0.15
20,0.5275328171172142,0.0,0.5309254570942202,0.0,-1198.4924623115578,249.99999999999997,0.15
21,0.5250094828600228,0.0,0.5291072998831938,0.0,-1183.4170854271356,249.99999999999997,0.15
22,0.5249750001692857,0.0,0.5272288816844923,0.0,-1168.3417085427136,249.99999999999997,0.15
23,0.5245356753961498,0.0,0.5252876612329778,0.0,-1153.2663316582914,249.99999999999997,0.15
24,0.5213118304430743,0.0,0.523280972323279,0.0,-1138.1909547738694,249.99999999999997,0.15
25,0.5169981268225086,0.0,0.5212060172750985,0.0,-1123.1155778894472,249.99999999999997,0.15
26,0.5147882893684727,0.0,0.5190598600959095,0.0,-1108.0402010050252,249.99999999999997,0.15
27,0.5146678818791013,0.0,0.5168394193391208,0.0,-1092.964824120603,249.99999999999997,0.15
28,0.5134981931491318,0.0,0.5145414606587932,0.0,-1077.8894472361808,249.99999999999997,0.15
29,0.509562992881735,0.0,0.5121625890657451,0.0,-1062.8140703517588,249.99999999999997,0.15
30,0.5049327041778341,0.0,0.5096992408946608,0.0,-1047.7386934673366,249.99999999999997,0.15
31,0.5024669473928194,0.0,0.5071476754975148,0.0,-1032.6633165829146,249.99999999999997,0.15
32,0.5018861407922639,0.0,0.5045039666858055,0.0,-1017.5879396984925,249.99999999999997,0.15
33,0.5002797611534459,0.0,0.5017639939528225,0.0,-1002.5125628140704,249.99999999999997,0.15
34,0.49605872143599783,0.0,0.4989234335175936,0.0,-987.4371859296482,249.99999999999997,0.15
35,0.4909223718574589,0.0,0.4959777492451276,0.0,-972.3618090452261,249.99999999999997,0.15
36,0.48749148382171814,0.0,0.4929221835128701,0.0,-957.286432160804,249.99999999999997,0.15
37,0.48599257832557236,0.0,0.48975174811195427,0.0,-942.2110552763819,249.99999999999997,0.15
38,0.48417487951376903,0.0,0.48646121529413067,0.0,-927.1356783919599,249.99999999999997,0.15
39,0.48019157103486854,0.0,0.4830451091019913,0.0,-912.0603015075377,249.99999999999997,0.15
40,0.4746780036680136,0.0,0.4794976971520504,0.0,-896.9849246231156,249.99999999999997,0.15
41,0.4697415674167634,0.0,0.4758129830784022,0.0,-881.9095477386935,249.99999999999997,0.15
42,0.46646160059428865,0.0,0.47198469988998104,0.0,-866.8341708542713,249.99999999999997,0.15
43,0.4638896870150583,0.0,0.4680063045484555,0.0,-851.7587939698492,249.99999999999997,0.15
44,0.4603552188662109,0.0,0.46387097413762685,0.0,-836.6834170854271,249.99999999999997,0.15
45,0.4552616536977254,0.0,0.4595716040709378,0.0,-821.6080402010051,249.99999999999997,0.15
46,0.4494314585335866,0.0,0.4551008088729924,0.0,-806.5326633165828,249.99999999999997,0.15
47,0.44398479560924753,0.0,0.45045092617629323,0.0,-791.4572864321608,249.99999999999997,0.15
48,0.43921583257091407,0.0,0.4456140246981012,0.0,-776.3819095477387,249.99999999999997,0.15
49,0.43456119264940224,0.0,0.44058191710734274,0.0,-761.3065326633166,249.99999999999997,0.15
50,0.4293944345353418,0.0,0.435346178860909,0.0,-746.2311557788945,249.99999999999997,0.15
51,0.42364632574759054,0.0,0.42989817428593763,0.0,-731.1557788944723,249.99999999999997,0.15
52,0.41768821965864084,0.0,0.4242290914133183,0.0,-716.0804020100503,249.99999999999997,0.15
53,0.4117767310842566,0.0,0.41832998733150284,0.0,-701.005025125628,249.99999999999997,0.15
54,0.4057079093614854,0.0,0.4121918461323267,0.0,-685.929648241206,249.99999999999997,0.15
55,0.39898566521326684,0.0,0.405805651865279,0.0,-670.8542713567839,249.99999999999997,0.15
56,0.3912757686746448,0.0,0.3991624793061119,0.0,-655.7788944723618,249.99999999999997,0.15
57,0.3827134735868384,0.0,0.3922536057809622,0.0,-640.7035175879397,249.99999999999997,0.15
58,0.37383799242405624,0.0,0.3850706477675538,0.0,-625.6281407035176,249.99999999999997,0.15
59,0.36525769658914475,0.0,0.37760572651607727,0.0,-610.5527638190955,249.99999999999997,0.15
60,0.3573153901551444,0.0,0.36985166748516307,0.0,-595.4773869346733,249.99999999999997,0.15
61,0.34995496973581,0.0,0.36180223895678426,0.0,-580.4020100502512,249.99999999999997,0.15
62,0.34281306950536156,0.0,0.35345243575234975,0.0,-565.3266331658291,249.99999999999997,0.15
63,0.33542555954833714,0.0,0.34479881448180266,0.0,-550.251256281407,249.99999999999997,0.15
64,0.3274147809067226,0.0,0.3358398871616989,0.0,-535.1758793969849,249.99999999999997,0.15
65,0.3185800099813323,0.0,0.3265765802576406,0.0,-520.1005025125628,249.99999999999997,0.15
66,0.30888622094301826,0.0,0.317012766132059,0.0,-505.0251256281407,249.99999999999997,0.15
67,0.2983901854148918,0.0,0.30715587336460526,0.0,-489.94974874371866,249.99999999999997,0.15
68,0.2871516869359383,0.0,0.297017581269265,0.0,-474.8743718592964,249.99999999999997,0.15
69,0.2751702932310627,0.0,0.286614601918024,0.0,-459.7989949748744,249.99999999999997,0.15
70,0.26238807709654965,0.0,0.2759695497962025,0.0,-444.7236180904522,249.99999999999997,0.15
71,0.24881022609535214,0.0,0.2651118945013222,0.0,-429.6482412060302,249.99999999999997,0.15
72,0.23477061411708605,0.0,0.2540789852433157,0.0,-414.572864321608,249.99999999999997,0.15
73,0.22118023587780877,0.0,0.2429171268590854,0.0,-399.49748743718607,249.99999999999997,0.15
74,0.20916637287985407,0.0,0.23168267516205565,0.0,-384.42211055276385,249.99999999999997,0.15
75,0.19841136786987018,0.0,0.2204431042954894,0.0,-369.3467336683416,249.99999999999997,0.15
76,0.18549094205466826,0.0,0.20927798005206233,0.0,-354.2713567839196,249.99999999999997,0.15
77,0.16729688367577578,0.0,0.19827975077847415,0.0,-339.1959798994974,249.99999999999997,0.15
78,0.14951310217976885,0.0,0.18755424173677127,0.0,-324.1206030150754,249.99999999999997,0.15
79,0.140456806941407,0.0,0.17722071029820413,0.0,-309.0452261306532,249.99999999999997,0.15
80,0.13086745180120676,0.0,0.16741128925710866,0.0,-293.9698492462312,249.99999999999997,0.15
81,0.11672318630316009,0.0,0.15826961558661526,0.0,-278.894472361809,249.99999999999997,0.15
82,0.10467422756409166,0.0,0.1499484144734256,0.0,-263.819095477387,249.99999999999997,0.15
83,0.08742449388116202,0.0,0.1426057867520506,0.0,-248.7437185929648,249.99999999999997,0.15
84,0.08264396674432499,0.0,0.1363999369734274,0.0,-233.66834170854258,249.99999999999997,0.15
85,0.06825402312241856,0.0,0.13148208810962586,0.0,-218.59296482412063,249.99999999999997,0.15
86,0.05754146108000216,0.0,0.1279873735455644,0.0,-203.5175879396984,249.99999999999997,0.15
87,0.05065379012482169,0.0,0.12602360630638054,0.0,-188.4422110552764,249.99999999999997,0.15
88,0.040459531255223766,0.0,0.12565804495866006,0.0,-173.3668341708542,249.99999999999997,0.15
89,0.03321457101596831,0.0,0.12690266465475783,0.0,-158.2914572864322,249.99999999999997,0.15
90,0.027152546779304277,0.0,0.1296990525161888,0.0,-143.21608040201,249.99999999999997,0.15
91,0.020401497385878764,0.0,0.1339048740369834,0.0,-128.140703517588,249.99999999999997,0.15
92,0.015922656755079655,0.0,0.13928476329555,0.0,-113.0653266331658,249.99999999999997,0.15
93,0.011888014861020948,0.0,0.14550913806483445,0.0,-97.98994974874358,249.99999999999997,0.15
94,0.008602849996636294,0.0,0.15216432421725595,0.0,-82.9145728643216,249.99999999999997,0.15
95,0.0059741597736407736,0.0,0.15877602208162359,0.0,-67.83919597989939,249.99999999999997,0.15
96,0.004150864459545103,0.0,0.16484550180777963,0.0,-52.7638190954774,249.99999999999997,0.15
97,0.0023316424218291646,0.0,0.16989464174603713,0.0,-37.68844221105519,249.99999999999997,0.15
98,0.0019525707690981955,0.0,0.17351329759856673,0.0,-22.613065326633205,249.99999999999997,0.15
99,0.0008674598385682746,0.0,0.17540168509938822,0.0,-7.537688442210992,249.99999999999997,0.15
100,0.0008674598385685188,0.0,0.17540168509938842,0.0,7.537688442210992,249.99999999999997,0.15
101,0.0019525707690979336,0.0,0.17351329759856676,0.0,22.613065326633205,249.99999999999997,0.15
102,0.0023316424218298906,0.0,0.16989464174603724,0.0,37.68844221105542,249.99999999999997,0.15
103,0.004150864459544384,0.0,0.16484550180777974,0.0,52.7638190954774,249.99999999999997,0.15
104,0.0059741597736451746,0.0,0.1587760220816229,0.0,67.83919597989961,249.99999999999997,0.15
105,0.008602849996637789,0.0,0.1521643242172559,0.0,82.9145728643216,249.99999999999997,0.15
106,0.011888014861020856,0.0,0.14550913806483373,0.0,97.98994974874381,249.99999999999997,0.15
107,0.015922656755080016,0.0,0.13928476329554992,0.0,113.0653266331658,249.99999999999997,0.15
108,0.020401497385878167,0.0,0.1339048740369828,0.0,128.140703517588,249.99999999999997,0.15
109,0.02715254677930391,0.0,0.1296990525161888,0.0,143.21608040201,249.99999999999997,0.15
110,0.0332145710159719,0.0,0.12690266465475708,0.0,158.2914572864322,249.99999999999997,0.15
111,0.04045953125522245,0.0,0.12565804495866054,0.0,173.36683417085442,249.99999999999997,0.15
112,0.050653790124821435,0.0,0.12602360630638043,0.0,188.4422110552764,249.99999999999997,0.15
113,0.057541461080003194,0.0,0.12798737354556428,0.0,203.51758793969861,249.99999999999997,0.15
114,0.06825402312241857,0.0,0.13148208810962578,0.0,218.59296482412063,249.99999999999997,0.15
115,0.08264396674432718,0.0,0.13639993697342728,0.0,233.6683417085428,249.99999999999997,0.15
116,0.0874244938811621,0.0,0.14260578675205055,0.0,248.7437185929648,249.99999999999997,0.15
117,0.10467422756409184,0.0,0.1499484144734256,0.0,263.819095477387,249.99999999999997,0.15
118,0.11672318630316017,0.0,0.15826961558661523,0.0,278.894472361809,249.99999999999997,0.15
119,0.13086745180120665,0.0,0.16741128925710863,0.0,293.9698492462312,249.99999999999997,0.15
120,0.14045680694140714,0.0,0.17722071029820438,0.0,309.0452261306534,249.99999999999997,0.15
121,0.14951310217976882,0.0,0.18755424173677132,0.0,324.1206030150754,249.99999999999997,0.15
122,0.1672968836757761,0.0,0.19827975077847382,0.0,339.1959798994976,249.99999999999997,0.15
123,0.18549094205466832,0.0,0.20927798005206238,0.0,354.2713567839196,249.99999999999997,0.15
124,0.19841136786986963,0.0,0.22044310429548958,0.0,369.3467336683418,249.99999999999997,0.15
125,0.209166372879854,0.0,0.2316826751620557,0.0,384.42211055276385,249.99999999999997,0.15
126,0.22118023587780888,0.0,0.24291712685908537,0.0,399.49748743718607,249.99999999999997,0.15
127,0.23477061411708613,0.0,0.25407898524331585,0.0,414.572864321608,249.99999999999997,0.15
128,0.2488102260953522,0.0,0.2651118945013224,0.0,429.6482412060302,249.99999999999997,0.15
129,0.26238807709655015,0.0,0.27596954979620264,0.0,444.7236180904524,249.99999999999997,0.15
130,0.27517029323106257,0.0,0.2866146019180239,0.0,459.7989949748744,249.99999999999997,0.15
131,0.28715168693593873,0.0,0.29701758126926514,0.0,474.8743718592966,249.99999999999997,0.15
132,0.29839018541489193,0.0,0.30715587336460515,0.0,489.94974874371866,249.99999999999997,0.15
133,0.30888622094301826,0.0,0.31701276613205914,0.0,505.02512562814076,249.99999999999997,0.15
134,0.3185800099813322,0.0,0.32657658025764025,0.0,520.1005025125628,249.99999999999997,0.15
135,0.32741478090672316,0.0,0.3358398871616991,0.0,535.175879396985,249.99999999999997,0.15
136,0.3354255595483369,0.0,0.34479881448180305,0.0,550.2512562814072,249.99999999999997,0.15
137,0.34281306950536067,0.0,0.3534524357523501,0.0,565.3266331658292,249.99999999999997,0.15
138,0.3499549697358101,0.0,0.3618022389567841,0.0,580.4020100502512,249.99999999999997,0.15
139,0.35731539015514363,0.0,0.36985166748516335,0.0,595.4773869346736,249.99999999999997,0.15
140,0.365257696589145,0.0,0.3776057265160775,0.0,610.5527638190956,249.99999999999997,0.15
141,0.37383799242405547,0.0,0.38507064776755295,0.0,625.6281407035176,249.99999999999997,0.15
142,0.3827134735868399,0.0,0.39225360578096313,0.0,640.7035175879396,249.99999999999997,0.15
143,0.3912757686746454,0.0,0.3991624793061117,0.0,655.7788944723619,249.99999999999997,0.15
144,0.3989856652132666,0.0,0.40580565186527917,0.0,670.854271356784,249.99999999999997,0.15
145,0.4057079093614853,0.0,0.41219184613232684,0.0,685.929648241206,249.99999999999997,0.15
146,0.4117767310842565,0.0,0.41832998733150284,0.0,701.005025125628,249.99999999999997,0.15
147,0.4176882196586412,0.0,0.42422909141331855,0.0,716.0804020100504,249.99999999999997,0.15
148,0.42364632574759065,0.0,0.42989817428593785,0.0,731.1557788944725,249.99999999999997,0.15
149,0.42939443453534165,0.0,0.4353461788609089,0.0,746.2311557788944,249.99999999999997,0.15
150,0.4345611926494021,0.0,0.44058191710734296,0.0,761.3065326633167,249.99999999999997,0.15
151,0.4392158325709149,0.0,0.44561402469810196,0.0,776.3819095477388,249.99999999999997,0.15
152,0.44398479560924836,0.0,0.4504509261762941,0.0,791.4572864321608,249.99999999999997,0.15
153,0.44943145853358657,0.0,0.4551008088729924,0.0,806.5326633165828,249.99999999999997,0.15
154,0.45526165369772553,0.0,0.4595716040709378,0.0,821.6080402010052,249.99999999999997,0.15
155,0.4603552188662116,0.0,0.4638709741376276,0.0,836.6834170854273,249.99999999999997,0.15
156,0.4638896870150583,0.0,0.4680063045484555,0.0,851.7587939698492,249.99999999999997,0.15
157,0.46646160059428904,0.0,0.47198469988998165,0.0,866.8341708542715,249.99999999999997,0.15
158,0.4697415674167633,0.0,0.475812983078402,0.0,881.9095477386936,249.99999999999997,0.15
159,0.47467800366801316,0.0,0.47949769715205015,0.0,896.9849246231156,249.99999999999997,0.15
160,0.4801915710348684,0.0,0.48304510910199117,0.0,912.0603015075377,249.99999999999997,0.15
161,0.4841748795137683,0.0,0.48646121529413006,0.0,927.13567839196,249.99999999999997,0.15
162,0.4859925783255719,0.0,0.4897517481119541,0.0,942.2110552763821,249.99999999999997,0.15
163,0.4874914838217187,0.0,0.49292218351287076,0.0,957.286432160804,249.99999999999997,0.15
164,0.49092237185745935,0.0,0.4959777492451285,0.0,972.361809045226,249.99999999999997,0.15
165,0.4960587214359984,0.0,0.49892343351759383,0.0,987.4371859296484,249.99999999999997,0.15
166,0.5002797611534459,0.0,0.5017639939528225,0.0,1002.5125628140704,249.99999999999997,0.15
167,0.5018861407922649,0.0,0.5045039666858065,0.0,1017.5879396984925,249.99999999999997,0.15
168,0.5024669473928174,0.0,0.507147675497513,0.0,1032.6633165829148,249.99999999999997,0.15
169,0.5049327041778342,0.0,0.5096992408946608,0.0,1047.7386934673368,249.99999999999997,0.15
170,0.509562992881735,0.0,0.5121625890657449,0.0,1062.8140703517588,249.99999999999997,0.15
171,0.5134981931491313,0.0,0.5145414606587926,0.0,1077.8894472361808,249.99999999999997,0.15
172,0.5146678818791011,0.0,0.5168394193391213,0.0,1092.9648241206032,249.99999999999997,0.15
173,0.5147882893684724,0.0,0.5190598600959093,0.0,1108.0402010050252,249.99999999999997,0.15
174,0.5169981268225086,0.0,0.5212060172750987,0.0,1123.1155778894472,249.99999999999997,0.15
175,0.5213118304430746,0.0,0.523280972323279,0.0,1138.1909547738696,249.99999999999997,0.15
176,0.5245356753961495,0.0,0.5252876612329775,0.0,1153.2663316582916,249.99999999999997,0.15
177,0.5249750001692857,0.0,0.5272288816844923,0.0,1168.3417085427136,249.99999999999997,0.15
178,0.5250094828600229,0.0,0.5291072998831938,0.0,1183.4170854271356,249.99999999999997,0.15
179,0.5275328171172147,0.0,0.5309254570942203,0.0,1198.492462311558,249.99999999999997,0.15
180,0.5315321796484855,0.0,0.5326857758788808,0.0,1213.56783919598,249.99999999999997,0.15
181,0.5336313368376302,0.0,0.5343905660389243,0.0,1228.643216080402,249.99999999999997,0.15
182,0.5333376290839978,0.0,0.5360420302762305,0.0,1243.718592964824,249.99999999999997,0.15
183,0.5338225979314228,0.0,0.5376422695765823,0.0,1258.7939698492464,249.99999999999997,0.15
184,0.5369154573434156,0.0,0.539193288326822,0.0,1273.8693467336684,249.99999999999997,0.15
185,0.5401997282664279,0.0,0.5406969991753448,0.0,1288.9447236180904,249.99999999999997,0.15
186,0.540903019375264,0.0,0.5421552276460833,0.0,1304.0201005025128,249.99999999999997,0.15
187,0.5403721584301789,0.0,0.5435697165163378,0.0,1319.0954773869348,249.99999999999997,0.15
188,0.5418626651090879,0.0,0.5449421299688444,0.0,1334.1708542713568,249.99999999999997,0.15
189,0.5452101284562901,0.0,0.5462740575283598,0.0,1349.2462311557786,249.99999999999997,0.15
190,0.5471347026953185,0.0,0.5475670177928997,0.0,1364.3216080402012,249.99999999999997,0.15
191,0.5466956073946088,0.0,0.5488224619695548,0.0,1379.396984924623,249.99999999999997,0.15
192,0.5468303135860697,0.0,0.5500417772245534,0.0,1394.4723618090452,249.99999999999997,0.15
193,0.5494012620181954,0.0,0.551226289856886,0.0,1409.5477386934676,249.99999999999997,0.15
194,0.5520842129179241,0.0,0.5523772683045154,0.0,1424.6231155778896,249.99999999999997,0.15
195,0.5523528792712451,0.0,0.5534959259918822,0.0,1439.6984924623116,249.99999999999997,0.15
196,0.5517700121146927,0.0,0.5545834240270007,0.0,1454.7738693467334,249.99999999999997,0.15
197,0.5532623668198995,0.0,0.5556408737560855,0.0,1469.849246231156,249.99999999999997,0.15
198,0.5560884386518062,0.0,0.5566693391833667,0.0,1484.924623115578,249.99999999999997,0.15
199,0.5571770623058084,0.0,0.55766983926329,0.0,1500.0,249.99999999999997,0.15
